"Dates","Alabama","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Georgia","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New.Hampshire","New.Jersey","New.Mexico","New.York","North.Carolina","North.Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode.Island","South.Carolina","South.Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West.Virginia","Wisconsin","Wyoming","Florida","Dates"
"2018-07-29",300.75735,311.43472,301.06747,306.57535,302.23404,296.38116,297.5237,300.1706,306.888,297.00293,296.82663,296.29056,301.12924,298.2979,302.2231,295.53763,297.44254,296.3298,294.48868,294.76953,300.9505,299.0256,299.5722,299.16754,311.17047,296.46948,297.09274,307.29507,296.52344,298.52835,295.4068,296.77832,303.1002,304.4706,296.80087,296.03687,299.45026,297.7742,299.1442,306.1039,309.48642,296.7502,298.02646,301.68768,297.78955,295.15182,302.04224,299.78238,2018-07-29
"2018-08-05",298.9368,310.15878,299.71597,304.97513,302.88812,296.80377,297.6912,298.33447,305.97574,298.10864,297.54935,298.51767,301.3929,298.77374,299.69156,295.96368,297.37564,296.77103,296.17685,295.67325,299.49762,299.62482,302.82343,301.10422,309.7827,296.9437,297.4458,307.1335,296.79492,297.7424,298.16275,297.35992,301.7636,301.40134,296.9226,296.5562,298.1564,300.1028,299.27246,304.13663,308.86868,296.80228,297.69073,298.91684,297.92477,296.0474,303.49008,298.97513,2018-08-05
"2018-08-12",300.67087,308.78842,300.82712,305.23416,302.98724,298.09857,299.44333,300.23322,307.87906,299.68414,298.97324,299.36673,303.1212,299.58334,299.93146,296.47778,299.41437,297.80038,296.7986,298.66916,300.69962,301.27914,306.47653,302.4324,311.2122,297.3287,299.09833,305.60358,297.43832,300.15533,302.38864,298.33444,302.6279,303.8737,298.51205,297.8312,300.20483,303.11942,300.331,302.91293,309.38574,297.08224,300.14847,301.85678,298.96698,298.01175,304.78012,299.8397,2018-08-12
"2018-08-19",299.93716,307.53143,299.8447,303.79764,302.3872,296.52707,298.41324,299.82303,305.2902,298.88055,298.34445,299.017,300.52225,299.15088,301.21884,293.96756,298.3554,295.99777,297.03946,297.6404,300.55527,299.67062,302.09506,300.37598,309.21924,295.35965,297.51047,306.2477,296.32037,299.24362,298.59213,297.45786,301.34692,302.15894,296.9951,296.22137,299.76773,299.71402,300.21268,303.7087,307.7335,295.59256,298.93158,299.4131,298.17792,298.03964,302.67807,299.67313,2018-08-19
"2018-08-26",298.9974,306.73502,299.57864,301.75507,301.65817,293.8877,295.82895,298.99878,301.4527,296.9502,296.5672,296.7248,300.2097,297.5174,301.15927,293.0546,295.8854,293.49203,294.744,295.08615,299.5545,297.99048,297.4726,299.1064,307.63602,293.66992,295.11346,305.38882,294.60516,297.50214,295.76807,296.32248,302.03885,298.4756,295.0717,293.54248,298.45047,297.44528,298.125,304.93576,305.8776,294.2585,296.71548,295.80298,296.56363,295.0357,301.02295,299.62335,2018-08-26
"2018-09-02",299.6643,307.41617,300.63846,300.43143,302.73505,297.19525,299.01022,299.92276,298.38956,299.04587,299.03067,297.49173,302.59402,300.42453,299.78305,294.1298,299.39874,296.53278,295.17172,293.88763,299.78436,299.87967,296.16983,300.5325,305.1955,296.0655,298.22687,306.45822,296.77252,299.91782,293.92722,299.09952,303.8504,296.3642,298.3448,296.50958,300.26395,297.68484,300.7473,304.64493,305.0761,295.80804,300.23465,293.21484,300.2646,295.27945,300.73438,298.76154,2018-09-02
"2018-09-09",299.6857,306.8483,298.95526,302.9977,300.2471,295.05743,297.66586,300.1688,303.18918,297.00146,297.31696,294.44217,297.0581,299.8644,299.41824,292.19357,297.92154,294.70328,292.9659,292.43326,299.20786,297.4708,298.80548,296.68915,307.35812,294.37085,296.5679,302.79984,294.90952,299.799,294.4109,297.29764,298.33926,299.18213,296.6973,294.43143,300.28522,296.6333,300.71988,300.07352,305.57272,293.80264,299.2901,295.2429,299.35748,292.7123,301.67233,298.78363,2018-09-09
"2018-09-16",300.1475,309.00626,297.6976,299.44672,304.0381,292.23016,294.63843,300.93134,298.261,296.62668,295.43027,297.4358,299.8399,296.61832,299.24933,291.46973,294.8288,291.90033,293.7427,296.2452,299.02945,297.94867,295.14847,301.25693,304.56488,292.21762,293.39575,305.6446,293.4059,298.0293,294.07028,295.01617,298.96875,292.77118,293.95248,291.85065,299.1988,299.8458,297.98056,299.56314,306.21027,292.84845,296.13287,289.944,296.33755,295.52756,303.03336,300.38516,2018-09-16
"2018-09-23",301.52902,306.52887,299.73126,300.17465,302.3633,292.07742,294.75345,301.0949,297.64413,297.52664,297.5489,295.12985,300.11227,298.53616,300.8287,288.48663,295.17975,291.3044,291.66354,288.572,301.29752,298.91086,291.97708,298.48456,303.62546,290.8973,293.6747,303.57306,292.29288,298.51633,286.0636,296.21774,299.9568,293.33966,294.21762,291.27567,299.5599,292.4847,299.97577,300.24878,304.38144,290.94116,297.0848,289.80722,297.4379,291.29837,300.36676,300.21774,2018-09-23
"2018-09-30",297.477,306.66183,294.4436,300.9156,298.46948,288.73923,292.93143,298.72287,296.20016,291.14005,291.42575,287.97833,293.16336,293.62186,296.94925,285.56763,292.5301,288.3688,286.92938,283.63605,296.4295,292.58112,287.2342,289.84674,302.97012,287.285,291.4233,303.03256,288.2399,296.24527,283.05405,291.41217,294.82645,296.0392,290.32928,288.75055,297.61957,286.84848,295.38666,298.1209,302.38037,286.9151,294.00214,291.71844,293.25473,286.0334,294.12326,299.66217,2018-09-30
"2018-10-07",299.73358,299.36172,299.32944,295.09912,297.00436,290.10687,294.49643,299.3588,292.23636,294.6596,296.13724,286.9788,293.4183,298.6284,299.1567,283.39096,294.98715,288.33954,285.916,281.20932,299.36816,296.42453,286.10434,288.1082,296.49957,286.1519,292.90897,302.62747,288.77692,297.79617,279.89975,295.5007,298.3465,289.96317,293.59085,289.1545,298.47217,284.33295,299.4375,300.3587,297.3999,285.66693,297.06464,286.22412,297.41672,284.4857,293.93143,298.96167,2018-10-07
"2018-10-14",296.08282,295.43048,292.71246,294.57074,289.35178,289.075,292.1796,296.33832,287.0369,288.2208,289.22958,284.06424,285.99597,291.72714,296.53052,283.09436,292.07703,288.47885,285.6199,277.80597,295.83838,288.67593,281.75128,282.19308,292.47604,286.858,290.93253,295.67044,289.0715,294.39737,276.9562,290.27444,290.21323,288.33554,290.69833,288.88202,295.77133,279.09485,293.44635,296.123,290.86948,287.35336,292.7497,286.29605,291.74576,282.84296,284.45975,298.45673,2018-10-14
"2018-10-21",292.5908,294.13266,285.95245,295.95288,291.4149,282.6232,286.09613,294.34354,292.1235,281.705,281.72946,282.24805,287.23114,284.5578,292.0294,279.75494,286.12323,282.5186,279.67307,279.7019,290.4952,283.76547,290.56787,287.53094,293.9656,280.8657,284.30637,291.02054,281.05856,290.7285,283.21863,282.14096,286.56573,293.10916,282.61887,283.22433,293.07224,286.1584,287.22247,287.7039,291.23267,280.39618,287.6961,289.84958,285.05704,279.63687,291.34824,298.4268,2018-10-21
"2018-10-28",288.979,299.02402,287.97043,296.72153,295.55807,279.45145,282.70215,289.09442,293.4891,283.66986,282.72116,284.50928,290.17758,284.80133,290.36746,274.6365,282.6295,278.99854,279.706,281.5185,288.91666,286.55478,290.89307,289.81152,297.49634,276.4644,281.25543,296.88724,278.13528,285.54437,284.85092,281.74213,290.30457,291.9722,280.26163,279.8284,287.0854,288.2471,286.52277,292.57623,295.72116,276.24722,284.00333,287.88916,283.24942,281.24026,294.4078,294.4292,2018-10-28
"2018-11-04",290.79456,296.6325,289.2717,294.68024,290.95914,284.41635,287.05563,290.54898,287.06177,284.67642,284.1954,284.0434,287.78046,286.99323,292.37714,278.505,286.86237,283.5001,279.8256,279.07697,291.05942,286.40024,284.96576,286.45303,292.73685,280.97165,286.06833,294.5197,281.8166,288.78143,280.27682,284.10648,289.40424,287.36826,284.73892,284.38327,289.752,283.68222,288.3513,293.0642,291.83713,280.46677,287.72372,285.33475,286.81094,280.07144,288.4227,294.4556,2018-11-04
"2018-11-11",287.84137,295.17563,282.8005,292.40506,286.14307,280.57022,283.26074,290.06247,281.83426,276.5812,277.97772,273.3949,279.85272,281.69012,288.54144,277.02472,282.84238,280.4395,276.1042,270.5607,286.2661,277.93942,276.12695,277.1619,288.29254,278.0366,281.86588,292.99588,278.92047,287.16895,269.30988,279.15903,283.49503,283.27667,280.16525,281.26746,288.9197,273.19864,284.01984,289.89752,287.39795,277.73758,284.2008,280.7537,282.58987,273.46646,281.6364,295.97128,2018-11-11
"2018-11-18",282.12717,290.33124,279.02182,291.33566,285.7543,275.17368,278.48944,284.08102,283.20972,272.85806,274.17145,271.36383,278.2942,277.68634,282.236,268.99338,278.00464,274.88208,271.5883,268.33942,280.6959,275.2028,279.70523,278.3344,289.08908,271.83368,276.94925,287.91443,273.2928,281.92764,271.55405,275.11234,279.29138,285.4233,275.27753,275.7837,282.69287,276.0783,279.70337,283.81778,286.61227,271.2378,279.14694,280.6076,278.0039,269.53522,282.84232,291.4698,2018-11-18
"2018-11-25",284.4302,292.02386,283.00217,289.31137,288.3891,272.86267,277.45938,285.0309,283.7761,277.84378,277.88303,276.0838,284.08408,281.26212,286.07907,267.78244,277.57446,272.2999,272.58282,270.1788,284.75592,280.87906,283.17474,283.27914,288.48215,270.1856,275.55035,291.11688,271.5655,282.17892,272.8427,277.0076,284.75266,284.03934,274.3936,273.4351,283.67667,279.22208,282.86313,287.81448,286.9116,270.01196,279.90326,280.8028,279.88092,272.28168,285.28183,291.94296,2018-11-25
"2018-12-02",284.7281,290.53336,284.2879,287.13565,286.95453,276.9668,278.77213,284.47137,281.88962,275.15045,276.6858,271.68405,279.80783,280.06436,287.95743,273.3358,278.19214,276.70395,272.92572,268.9085,285.75275,277.08124,281.4405,278.261,285.61908,275.02686,278.3804,290.93195,276.06073,282.47653,271.64737,276.7798,284.3686,282.71597,276.77982,277.12576,283.819,275.79,281.96674,290.12833,285.2665,274.86972,279.73337,280.986,279.1334,270.8529,283.35944,289.29422,2018-12-02
"2018-12-09",280.59708,287.90588,276.2426,285.071,281.73566,273.57547,275.96222,281.77,276.3511,271.28925,272.05875,268.99475,274.73026,275.18207,282.44012,267.30328,275.95316,273.00748,270.05963,266.88345,279.8117,272.6718,274.9832,273.04065,280.5453,270.1658,274.93082,286.319,271.66257,279.91953,269.0163,272.754,276.6835,277.2165,273.68454,273.77026,281.14188,271.79794,277.15182,283.06265,280.7466,269.9912,277.46942,275.06976,275.50336,267.87436,277.56992,289.57755,2018-12-09
"2018-12-16",282.17374,290.30643,281.79572,287.52438,287.2241,273.86505,278.28964,282.86694,280.78467,277.0979,277.33853,275.2305,281.52078,280.1049,283.56848,267.29315,277.7863,273.28418,274.26974,273.59116,282.0062,279.20453,281.9481,281.02734,285.10858,270.44418,276.77182,289.27017,273.32275,280.93335,277.77164,277.1711,282.71915,282.35266,276.00418,273.9628,281.9716,280.0815,281.10876,286.18176,283.6362,270.22757,278.72348,280.17758,279.43958,273.1503,282.8625,288.02908,2018-12-16
"2018-12-23",283.71317,292.2891,282.66083,288.09027,287.45532,276.6511,280.19333,284.32394,282.31854,277.26492,277.56125,276.78293,283.2332,279.95233,285.4785,272.9484,280.17453,276.51715,274.31064,272.31992,283.82297,279.8266,282.15866,282.545,287.99387,274.7839,278.607,290.97998,275.44586,283.77274,276.02597,277.43048,283.67697,282.57465,277.91214,276.94113,284.38208,280.03925,281.6968,288.19138,286.9786,274.24377,281.6771,280.32565,280.34323,273.83176,283.95264,287.85574,2018-12-23
"2018-12-30",285.40894,285.8124,281.27383,284.59467,281.7912,275.142,278.8082,286.2649,277.8901,276.07098,276.6118,273.31815,277.40503,279.72815,286.17365,265.6699,278.7718,274.21252,272.54184,266.16022,284.33084,277.51883,276.01044,275.2676,281.5589,270.57358,277.56216,284.92688,273.33646,283.21252,265.8404,276.7457,280.0541,279.83972,276.8665,274.95978,284.776,271.5684,281.67426,284.95508,280.82916,269.65268,280.53452,277.6416,279.5042,270.84857,277.79288,291.9653,2018-12-30
"2019-01-06",287.18484,283.23944,280.91718,283.62833,282.921,276.2187,280.86667,289.25873,277.6497,277.05447,278.14072,274.57303,278.60968,281.88358,285.20654,269.66907,281.04813,275.60135,273.0869,268.6424,284.7424,278.13678,278.09366,277.42706,280.40814,273.30185,278.73297,284.05978,275.07114,286.57755,270.74896,278.79944,278.89597,280.3795,278.3467,276.4108,288.35074,274.3431,283.872,283.47586,278.3438,273.0435,283.54996,279.25626,282.6298,271.97385,278.96994,292.83676,2019-01-06
"2019-01-13",283.30298,288.2772,281.06433,286.66742,285.7969,270.37112,273.9834,283.65887,281.7834,274.3702,274.3869,273.1782,280.1066,278.07193,285.12164,264.2841,274.1807,269.4368,269.62524,267.83728,282.9136,277.5411,280.63736,278.63705,285.0567,265.66617,272.46005,287.65936,267.9396,279.41336,268.54813,274.15744,282.15665,282.48874,272.38846,270.63156,281.72495,274.69934,280.3973,287.0512,283.50772,264.8253,276.3251,279.5357,276.13672,269.49042,282.7728,289.30545,2019-01-13
"2019-01-20",280.9796,289.40726,278.7075,286.5261,285.99564,270.61432,274.25784,282.45782,281.94647,270.89862,271.442,267.631,276.28397,275.67194,281.84152,262.01425,274.2465,270.11707,266.3317,260.3975,280.63046,273.21463,277.8615,275.24857,285.39337,265.88834,272.5804,289.06177,267.476,279.64597,262.4226,271.26248,278.957,281.82425,271.79968,271.11453,281.72165,268.9387,278.0535,285.07797,283.6846,264.6157,276.39642,279.132,274.99884,265.5778,282.8996,287.12518,2019-01-20
"2019-01-27",279.49698,288.06802,277.23282,287.37357,282.73773,269.51065,272.89267,280.16037,280.39893,265.82413,267.70135,262.5371,276.62372,273.12393,281.9954,266.1293,272.76456,269.44003,263.00845,257.31546,279.48,271.28232,277.03122,274.11493,283.55667,267.0632,271.4268,287.01688,267.0169,277.58325,262.71243,268.74936,278.74185,282.92773,269.40024,270.3694,279.51956,268.6891,275.63394,284.8553,282.80402,265.86554,274.547,279.60455,272.83368,259.80518,279.96957,285.8159,2019-01-27
"2019-02-03",281.7045,291.92984,279.30154,289.3017,286.22583,266.76346,269.4855,281.75632,282.71927,265.94052,266.65387,263.16147,278.81332,274.13278,283.25397,261.30377,269.9316,266.80728,261.5484,255.87877,281.56998,272.83383,276.78024,277.00894,287.8814,263.65436,267.91467,290.0724,264.54306,278.88605,259.93036,266.87372,281.53934,284.28116,266.5301,267.58676,281.21973,269.1862,278.40186,286.61273,286.02832,262.8897,274.47757,279.74615,272.80106,258.70245,282.0723,286.11395,2019-02-03
"2019-02-10",287.24847,286.2893,282.68118,281.21085,282.39154,275.57816,278.93954,287.91,276.0418,272.42087,275.64767,264.60138,272.0449,281.88055,286.84402,270.1076,279.86423,275.1663,268.76913,257.37335,286.2772,273.69577,259.9617,266.5533,279.94864,273.29507,277.24734,288.0342,274.74466,286.5627,251.76541,277.62427,278.6225,275.86435,278.01443,275.29227,287.50467,257.56363,284.36398,286.96646,281.5174,272.93457,284.03543,271.3323,283.12762,264.90213,274.43097,291.5466,2019-02-10
"2019-02-17",286.78806,287.76987,281.87772,282.90384,284.9263,273.1975,277.01984,286.6478,279.34048,272.38986,274.13528,266.33292,276.64682,279.95636,288.3211,266.0373,277.12125,272.55307,268.90692,263.226,286.4971,274.87308,268.1204,272.7585,281.82864,269.0744,275.36066,290.0166,270.9152,282.6721,258.25375,275.05188,281.18396,279.41327,274.42914,273.66507,284.79144,264.7902,282.6498,289.3754,283.20892,268.23584,279.48715,275.04764,279.41986,267.22015,280.02145,291.64157,2019-02-17
"2019-02-24",287.63022,281.95712,279.59976,280.9333,278.39835,271.79877,276.2611,287.9075,275.1656,273.86984,275.37024,267.69882,274.33307,279.67047,286.3065,265.49603,276.34442,271.36093,270.04227,264.91827,285.19174,274.94894,266.7179,269.94745,277.66315,268.83438,274.62186,283.93198,270.90414,281.33844,260.75458,275.79123,278.3821,276.8881,274.24265,272.13007,283.8242,264.76834,281.7986,284.55276,277.74792,268.47232,278.8521,274.32462,279.4947,268.61557,273.25525,295.13824,2019-02-24
"2019-03-03",287.59995,292.0888,280.4595,286.98465,284.22385,270.38803,275.10272,288.97592,280.0759,270.41888,272.4918,260.85007,269.1863,278.6702,286.9228,264.41315,275.8233,269.55844,265.4694,257.33795,285.65652,272.4648,262.97113,264.36118,287.97156,266.8714,273.0451,293.32486,268.12967,284.12863,256.6606,272.63025,276.13312,278.05853,272.24722,270.4456,287.7952,259.59286,282.41718,286.77347,287.20584,266.20346,279.76404,272.70798,278.40164,261.3633,277.7709,292.7913,2019-03-03
"2019-03-10",282.45407,292.2948,278.98434,285.1735,284.837,269.3174,273.00946,283.65826,280.05228,269.76398,270.34586,266.23776,274.30774,274.618,283.93634,265.63623,273.05157,268.94632,266.1286,263.83426,282.02502,272.27118,271.24088,271.12186,285.76935,267.33408,271.51395,291.65033,267.6065,279.4142,263.93338,270.82623,279.0334,278.37476,270.08817,269.45132,282.72592,266.7081,278.05084,285.90216,286.399,266.7466,275.40115,274.1515,273.83484,265.07156,279.09006,289.25726,2019-03-10
"2019-03-17",288.3724,289.02097,285.43564,287.06537,286.47763,277.4821,281.9547,289.0836,281.96927,279.7357,279.95566,277.34015,283.3164,283.76355,288.8714,273.90268,282.54578,276.9848,275.3696,273.01862,287.88336,281.648,279.55463,280.40836,284.38785,275.6064,280.0776,288.82697,276.6273,286.6414,273.87085,279.82794,285.29715,282.42807,279.91348,277.33453,288.14713,276.56354,285.75595,289.00534,285.27365,275.30148,284.78262,279.21866,283.50397,275.13303,282.54263,293.2969,2019-03-17
"2019-03-24",286.09613,293.59277,286.22324,288.7855,288.84427,276.07138,278.99728,286.26535,288.45352,279.8217,278.92798,279.63782,285.59457,281.76077,288.7785,272.64053,279.0554,275.58575,275.4765,276.698,286.6015,283.09567,286.12827,283.09402,289.47836,274.26117,278.0735,292.72223,274.9781,283.15024,278.01755,278.75174,288.71988,286.71237,277.43994,276.03476,284.78024,279.89615,283.68372,291.55502,289.2547,273.79398,280.9667,286.92734,280.35736,277.25006,287.16974,289.66132,2019-03-24
"2019-03-31",288.28467,296.45395,286.62503,288.88544,290.78384,279.00555,282.4178,289.08246,286.6214,280.96268,280.89838,279.65787,285.2202,284.86972,289.14658,274.08115,282.9822,278.5849,275.5579,275.22562,287.98138,283.64087,283.52618,283.15262,289.79654,276.99078,281.13214,296.14365,278.11826,286.7193,276.6658,281.04596,287.47238,285.02414,281.3965,278.8549,288.1468,279.94675,286.65234,292.17487,290.73654,276.7078,285.48553,284.2405,285.41507,276.69357,287.21655,292.1284,2019-03-31
"2019-04-07",289.19873,295.95963,287.48663,290.17957,292.87628,278.50485,282.02847,288.9969,288.73874,283.75214,283.67502,283.608,289.07257,286.11392,289.17914,274.28302,282.24747,278.0452,277.918,278.28348,288.36746,285.8983,286.89093,287.93277,291.9663,276.35648,280.61032,295.89893,277.37668,285.51422,280.2623,283.10684,289.83447,287.31058,280.79123,278.5235,286.81174,284.48172,287.50052,292.9582,292.91238,275.88242,284.08868,285.78754,284.85837,279.30157,289.82303,292.91168,2019-04-07
"2019-04-14",294.6104,295.99286,291.5318,290.80188,290.7014,282.75327,289.00323,295.30765,286.40485,286.39487,287.74033,282.24405,288.86276,292.73456,293.15875,276.3447,289.65094,281.3535,278.8156,276.85794,293.22662,288.9317,283.94525,283.9145,290.81088,279.18924,286.8344,295.55075,282.92828,292.9955,278.54465,288.82672,291.2918,284.44992,287.89597,281.34103,294.0528,279.80338,293.66055,295.18573,291.227,279.70956,291.9553,282.9152,292.207,278.20718,286.65704,296.51553,2019-04-14
"2019-04-21",289.83286,298.71417,290.05673,292.66776,296.7336,285.647,289.12018,290.63297,290.422,287.02386,285.64044,288.00616,293.73825,287.7231,290.9902,281.20828,289.14703,285.5417,281.6227,284.60605,289.58917,289.82605,288.92413,291.8992,294.85367,284.5316,287.77274,299.4929,285.24487,290.14044,286.62463,286.3659,293.1324,288.32758,287.9937,285.38895,290.29916,288.104,288.6729,295.95853,295.62692,284.43628,289.9111,286.01752,289.5452,283.92557,293.02103,293.85715,2019-04-21
